id_movie,budget,original_language,popularity,release_date,revenue,runtime,status,vote_average,vote_count,return,release_year
159128,0,en,7.859837,2013-09-27,81381,105.0,Released,5.5,192,0.0,2013
39102,0,ja,3.961243,1991-03-19,0,43.0,Released,6.2,79,0.0,1991
79690,0,de,0.350938,2006-06-13,0,167.0,Released,4.8,2,0.0,2006
150249,0,en,0.622574,1934-12-23,0,84.0,Released,4.3,3,0.0,1934
94747,0,en,0.051591,1956-05-18,0,60.0,Released,5.0,1,0.0,1956
89581,0,en,0.590598,1938-03-02,0,62.0,Released,4.7,8,0.0,1938
90966,0,en,0.484279,1947-10-07,0,103.0,Released,6.4,5,0.0,1947
170399,0,en,0.842431,1991-08-23,0,112.0,Released,0.0,0,0.0,1991
24671,0,en,1.20343,2005-09-12,0,114.0,Released,6.7,9,0.0,2005
96944,0,en,1.122866,2011-11-25,0,92.0,Released,5.1,8,0.0,2011
190880,10735974,fr,5.225386,2013-11-20,0,85.0,Released,6.6,231,0.0,2013
173467,0,en,2.103548,2013-03-09,0,103.0,Released,6.9,20,0.0,2013
193638,0,en,0.448339,1930-11-01,0,56.0,Released,0.0,0,0.0,1930
4949,2000000,en,5.437705,1967-08-01,0,88.0,Released,4.2,5,0.0,1967
110992,0,fr,0.364339,2007-08-08,0,0.0,Released,8.5,2,0.0,2007
27093,0,fr,1.024912,2002-05-18,0,90.0,Released,5.4,11,0.0,2002
225235,0,ru,1.99353,2013-07-26,4037782,120.0,Released,7.3,23,0.0,2013
245170,0,ja,1.220514,2013-10-02,0,88.0,Released,7.3,23,0.0,2013
16076,0,sv,1.573783,1999-04-22,0,60.0,Released,6.3,16,0.0,1999
33114,0,no,1.260266,2006-02-24,0,123.0,Released,5.4,7,0.0,2006
63206,0,en,0.386706,2008-10-07,0,60.0,Released,7.0,1,0.0,2008
71847,0,en,0.002001,1989-04-28,0,92.0,Released,5.1,5,0.0,1989
152206,0,en,0.616497,1995-11-12,0,99.0,Released,5.7,3,0.0,1995
173480,0,en,0.115296,2013-07-23,0,95.0,Released,7.5,2,0.0,2013
206408,0,fr,9.559788,2013-12-04,0,117.0,Released,6.4,228,0.0,2013
176068,0,en,5.874701,2013-09-20,0,95.0,Released,5.3,91,0.0,2013
168806,0,sv,1.227181,2013-09-13,0,111.0,Released,5.9,14,0.0,2013
39148,0,ja,2.175262,1996-03-02,0,74.0,Released,7.0,35,0.0,1996
73554,0,en,0.68574,2006-11-01,0,81.0,Released,1.7,3,0.0,2006
38189,0,en,1.203082,2001-01-01,0,11.0,Released,7.5,15,0.0,2001
145059,0,en,1.388705,2007-01-01,0,9.0,Released,5.9,7,0.0,2007
63954,0,en,0.041326,2010-10-09,0,75.0,Released,6.0,1,0.0,2010
113594,0,en,5.107345,2012-08-15,0,92.0,Released,5.5,58,0.0,2012
60140,0,en,0.284479,1945-11-08,0,80.0,Released,6.5,2,0.0,1945
75507,0,en,1.498691,2011-09-27,0,90.0,Released,2.6,8,0.0,2011
303296,0,en,0.041642,2006-10-24,0,113.0,Released,5.0,1,0.0,2006
110391,0,fa,2.794066,2012-09-11,0,104.0,Released,5.4,13,0.0,2012
75404,0,en,0.509785,2004-03-31,0,115.0,Released,5.5,10,0.0,2004
173340,0,en,0.3714,1956-04-18,0,82.0,Released,7.0,2,0.0,1956
256122,0,pt,0.002317,1972-01-01,0,125.0,Released,5.0,1,0.0,1972
121498,0,en,0.761698,2012-03-09,0,90.0,Released,4.0,13,0.0,2012
159002,0,en,1.505666,2013-08-16,0,81.0,Released,7.3,31,0.0,2013
140174,0,en,1.792726,2012-10-27,0,90.0,Released,3.4,27,0.0,2012
211024,0,en,1.231937,2013-11-08,0,244.0,Released,7.2,6,0.0,2013
164278,0,en,0.143493,1996-10-19,0,120.0,Released,0.0,0,0.0,1996
126749,12000,en,0.80519,2012-06-16,0,80.0,Released,5.6,13,0.0,2012
168530,25000000,en,9.895752,2014-01-07,153997819,99.0,Released,6.1,867,6.16,2014
84971,0,en,0.320909,1932-12-09,0,70.0,Released,3.3,2,0.0,1932
81867,0,en,1.263592,2011-09-30,0,101.0,Released,6.0,12,0.0,2011
20305,0,en,0.336895,1999-01-01,0,53.0,Released,5.8,3,0.0,1999
137094,60000000,en,11.234862,2014-01-15,50549107,105.0,Released,5.9,1194,0.84,2014
157350,85000000,en,21.572585,2014-03-14,288747895,139.0,Released,6.9,4784,3.4,2014
6418,0,en,4.933446,2007-09-03,0,13.0,Released,7.1,204,0.0,2007
31334,0,ja,0.886644,1994-10-22,0,129.0,Released,8.0,3,0.0,1994
15494,0,en,0.857489,1983-02-27,0,105.0,Released,3.3,8,0.0,1983
240916,8000000,en,11.072355,2014-01-17,0,91.0,Released,5.6,236,0.0,2014
54642,0,en,0.885949,1986-01-01,0,17.0,Released,7.6,10,0.0,1986
91052,0,fr,1.269941,2011-07-20,0,92.0,Released,5.1,18,0.0,2011
221667,0,fr,5.657197,2014-09-23,0,150.0,Released,6.0,78,0.0,2014
51259,0,fr,0.672756,1983-01-25,0,100.0,Released,5.5,5,0.0,1983
182972,0,en,1.139989,2013-04-02,0,7.0,Released,8.3,11,0.0,2013
95943,0,en,1.142764,1934-05-14,0,62.0,Released,3.8,4,0.0,1934
159037,0,ar,4.689168,2013-06-07,0,88.0,Released,7.8,56,0.0,2013
102207,50000000,fr,10.409049,2012-04-03,48600000,105.0,Released,5.0,214,0.97,2012
52395,0,en,0.861893,1990-07-15,0,95.0,Released,6.4,9,0.0,1990
91817,840000,en,0.114527,1981-01-19,0,99.0,Released,4.9,7,0.0,1981
79316,7000000,en,10.591125,2014-01-08,36433975,89.0,Released,4.4,218,5.2,2014
242661,0,de,4.065438,2014-01-16,0,110.0,Released,6.6,62,0.0,2014
163875,0,en,1.222176,2013-09-25,0,83.0,Released,6.9,9,0.0,2013
81600,0,de,0.643499,2004-09-16,0,0.0,Released,7.0,3,0.0,2004
19551,2000000,en,1.443434,2007-04-16,0,103.0,Released,4.4,16,0.0,2007
31769,0,ja,1.189609,1989-03-11,0,102.0,Released,5.3,7,0.0,1989
91380,0,fr,0.512135,1957-03-22,0,99.0,Released,6.6,5,0.0,1957
2442,0,en,1.797462,1996-03-01,551281,96.0,Released,7.3,3,0.0,1996
29403,0,en,0.408128,1964-12-01,0,86.0,Released,6.3,3,0.0,1964
101352,90000,fr,0.011549,2012-03-21,0,0.0,Released,0.0,0,0.0,2012
55922,0,en,2.088552,2004-05-16,0,98.0,Released,4.9,11,0.0,2004
84178,0,en,8.732143,2012-01-21,0,83.0,Released,4.9,80,0.0,2012
41374,10000000,en,1.942945,1990-04-06,22424195,98.0,Released,4.7,15,2.24,1990
59145,0,fr,3.141456,2010-11-12,0,90.0,Released,6.4,50,0.0,2010
149206,0,en,0.739783,2012-11-19,0,0.0,Released,7.0,4,0.0,2012
10958,0,en,2.990253,2006-01-30,0,89.0,Released,6.0,42,0.0,2006
118011,0,es,0.293173,1943-11-18,0,108.0,Released,6.0,3,0.0,1943
26657,0,en,0.778661,1946-11-01,0,100.0,Released,5.1,5,0.0,1946
135855,0,en,0.542681,2000-05-27,0,104.0,Released,7.5,2,0.0,2000
88293,0,en,0.162407,2006-10-21,0,92.0,Released,7.7,3,0.0,2006
159932,0,en,12.90146,2013-02-09,18642,116.0,Released,5.7,92,0.0,2013
28062,0,sv,1.044274,2006-10-20,0,133.0,Released,5.9,4,0.0,2006
21072,0,sv,1.698838,1999-10-29,0,108.0,Released,6.7,15,0.0,1999
37351,0,fr,1.312686,2003-06-11,0,118.0,Released,6.7,20,0.0,2003
33998,0,fr,1.74424,1962-05-11,0,105.0,Released,6.9,21,0.0,1962
39311,0,en,0.228654,1933-03-31,0,62.0,Released,4.9,5,0.0,1933
161315,0,en,0.073727,1932-03-20,0,73.0,Released,0.0,0,0.0,1932
249072,0,en,0.037652,2004-07-24,0,86.0,Released,9.0,1,0.0,2004
61663,0,en,0.283486,1999-01-06,0,94.0,Released,6.4,6,0.0,1999
56906,0,en,10.816473,2011-01-28,0,83.0,Released,5.4,87,0.0,2011
31780,0,en,0.11809,2009-01-01,0,70.0,Released,4.8,3,0.0,2009
164353,0,en,0.102565,1958-01-31,0,81.0,Released,6.0,2,0.0,1958
255576,0,es,0.149761,1961-11-01,0,85.0,Released,5.7,3,0.0,1961
297560,0,el,0.142537,1959-11-16,0,98.0,Released,6.5,4,0.0,1959
266549,0,en,0.48322,1966-10-12,0,94.0,Released,6.3,3,0.0,1966
134096,0,es,2.128852,2012-08-16,0,103.0,Released,5.6,18,0.0,2012
138977,1500000,en,1.469955,2012-06-05,0,88.0,Released,6.3,8,0.0,2012
109259,0,en,0.322993,1973-06-17,0,115.0,Released,5.8,6,0.0,1973
89445,100000,en,0.055097,1969-01-01,0,89.0,Released,10.0,1,0.0,1969
75020,0,en,0.709738,2006-01-11,0,78.0,Released,2.7,9,0.0,2006
156965,0,en,9.078909,2013-04-04,0,96.0,Released,5.1,31,0.0,2013
71622,0,en,4.194524,2010-10-15,0,75.0,Released,5.2,55,0.0,2010
11188,23000000,en,5.127239,2004-11-19,0,184.0,Released,6.4,36,0.0,2004
177047,2000000,en,3.880541,2014-05-02,48390,91.0,Released,5.5,38,0.02,2014
331958,0,el,0.149811,1954-03-31,0,0.0,Released,7.3,3,0.0,1954
288526,0,en,0.11368,1957-12-16,0,72.0,Released,7.0,3,0.0,1957
53063,0,en,0.042391,1994-05-18,0,93.0,Released,4.9,1,0.0,1994
72872,0,en,0.962386,2005-02-15,0,360.0,Released,5.0,3,0.0,2005
174344,0,en,4.437517,2013-04-19,0,90.0,Released,6.3,13,0.0,2013
25003,0,en,0.57686,2007-01-25,0,56.0,Released,7.0,2,0.0,2007
60976,0,en,0.043897,2003-04-27,0,78.0,Released,7.0,1,0.0,2003
52150,0,tr,0.146772,2007-04-13,0,110.0,Released,6.5,4,0.0,2007
78308,5000,en,0.621907,2011-10-03,0,80.0,Released,5.1,12,0.0,2011
114638,0,en,0.143494,1937-12-24,0,85.0,Released,5.8,2,0.0,1937
217993,3500000,en,8.138622,2014-02-02,5155325,79.0,Released,7.0,234,1.47,2014
34131,0,ja,0.903575,1968-03-20,0,81.0,Released,5.0,6,0.0,1968
174671,0,en,2.118377,2013-09-27,0,90.0,Released,4.5,41,0.0,2013
157384,0,en,1.409684,2013-01-18,0,106.0,Released,7.1,7,0.0,2013
136727,0,ro,0.811537,2012-09-14,0,93.0,Released,5.2,9,0.0,2012
56647,0,es,3.528977,2011-02-04,0,98.0,Released,6.8,43,0.0,2011
185008,7700000,hi,4.262544,2013-05-31,46000000,159.0,Released,7.1,80,5.97,2013
199423,0,en,0.769064,2013-09-08,0,87.0,Released,6.3,12,0.0,2013
24475,0,en,2.090843,2008-09-13,0,139.0,Released,6.1,33,0.0,2008
215991,0,en,0.011742,2008-06-28,0,99.0,Released,0.0,0,0.0,2008
21073,0,de,0.752885,2005-04-13,0,0.0,Released,6.1,5,0.0,2005
11765,0,en,1.20008,1979-10-02,0,103.0,Released,6.6,10,0.0,1979
104710,0,en,0.721417,2012-02-11,0,87.0,Released,7.1,6,0.0,2012
92834,3000000,en,0.808339,2004-01-21,13954476,111.0,Released,6.5,9,4.65,2004
126783,0,en,0.171714,1937-07-10,0,53.0,Released,6.0,2,0.0,1937
92647,0,sv,2.626464,2012-08-16,0,99.0,Released,5.9,22,0.0,2012
173465,0,en,0.105679,2013-11-08,0,100.0,Released,5.0,1,0.0,2013
19199,0,de,2.117193,1965-08-25,0,89.0,Released,5.5,10,0.0,1965
126319,12516654,fr,7.225779,2012-12-12,8109160,78.0,Released,7.6,148,0.65,2012
111421,0,en,0.283009,1954-03-27,0,73.0,Released,0.0,0,0.0,1954
57680,0,en,0.502176,1999-05-09,0,85.0,Released,3.4,6,0.0,1999
72465,0,fr,1.604897,2008-02-04,0,105.0,Released,5.6,9,0.0,2008
69746,0,fr,1.394477,2009-05-12,0,93.0,Released,6.4,14,0.0,2009
114888,0,en,0.944682,1936-03-09,0,70.0,Released,5.0,3,0.0,1936
104086,0,fr,0.483924,1974-04-24,0,77.0,Released,8.5,22,0.0,1974
222911,0,en,3.062433,2013-10-08,0,88.0,Released,4.2,35,0.0,2013
250769,0,en,1.580129,2014-01-17,0,93.0,Released,6.3,25,0.0,2014
184846,0,en,1.924653,2013-11-15,0,89.0,Released,6.3,17,0.0,2013
84690,3500000,en,0.086584,2011-10-02,0,111.0,Released,8.0,2,0.0,2011
65374,0,fr,2.909637,1991-11-30,0,96.0,Released,4.6,26,0.0,1991
36075,0,ja,1.209099,1996-02-20,0,76.0,Released,5.4,18,0.0,1996
117773,0,en,1.335691,1992-10-23,0,96.0,Released,3.0,1,0.0,1992
78239,0,en,0.55186,1993-11-27,0,93.0,Released,4.4,8,0.0,1993
76268,0,fr,1.344876,2006-03-07,0,79.0,Released,6.3,4,0.0,2006
100409,0,en,0.186806,2011-10-27,0,105.0,Released,7.7,3,0.0,2011
7269,0,en,0.841084,1983-07-01,0,84.0,Released,4.4,13,0.0,1983
207769,950000,en,7.130195,2013-08-26,0,87.0,Released,5.7,93,0.0,2013
137968,11000000,en,4.121722,2013-07-23,0,113.0,Released,5.7,61,0.0,2013
358076,0,en,0.020574,1985-12-16,0,100.0,Released,0.0,0,0.0,1985
12758,0,it,1.062381,1968-04-10,0,109.0,Released,6.1,4,0.0,1968
104067,0,en,0.013308,1924-02-21,0,141.0,Released,0.0,0,0.0,1924
173185,0,fr,5.616687,2013-03-06,0,92.0,Released,6.2,332,0.0,2013
81657,0,en,0.112945,2011-01-01,0,85.0,Released,7.3,3,0.0,2011
42262,0,en,0.515544,1975-02-05,0,112.0,Released,6.7,3,0.0,1975
42456,0,en,1.676035,1973-06-28,0,110.0,Released,7.5,1,0.0,1973
180383,500000,en,0.582497,2012-10-04,0,88.0,Released,7.1,17,0.0,2012
29007,0,fi,1.357815,2009-08-21,0,102.0,Released,6.5,9,0.0,2009
22264,0,en,0.387065,2009-01-01,0,0.0,Released,2.5,2,0.0,2009
96482,0,en,0.624834,1931-04-15,0,76.0,Released,8.0,1,0.0,1931
218689,0,en,0.759966,1990-09-29,0,96.0,Released,5.0,2,0.0,1990
107430,0,en,0.462469,1981-01-01,0,93.0,Released,3.6,5,0.0,1981
95093,0,en,0.003665,1981-07-01,0,94.0,Released,0.0,0,0.0,1981
100241,65000000,en,9.415817,2014-01-22,71154592,92.0,Released,5.1,701,1.09,2014
378240,0,ja,0.471173,1999-03-06,0,31.0,Released,6.6,5,0.0,1999
72013,2017928,ja,0.933026,2010-01-23,0,49.0,Released,5.9,19,0.0,2010
44969,0,en,0.279504,1958-11-26,0,101.0,Released,5.3,4,0.0,1958
44693,0,en,0.115448,1958-04-10,0,62.0,Released,3.5,2,0.0,1958
143973,0,en,1.686472,2001-07-01,0,92.0,Released,6.0,1,0.0,2001
54102,0,en,4.213894,2008-07-13,0,470.0,Released,7.8,88,0.0,2008
208529,0,en,0.913218,1994-12-07,0,94.0,Released,6.0,2,0.0,1994
253077,0,en,2.17195,1998-01-23,0,87.0,Released,7.0,2,0.0,1998
157099,5000000,en,7.392294,2014-03-14,75143,91.0,Released,5.9,99,0.02,2014
37947,0,en,1.7636,2004-01-01,0,77.0,Released,5.9,8,0.0,2004
48397,0,en,1.602897,2008-01-05,0,91.0,Released,4.4,16,0.0,2008
181886,0,en,12.66992,2013-12-31,3396726,91.0,Released,6.7,1326,0.0,2013
72767,1000000,en,1.648077,2012-01-01,0,95.0,Released,4.5,13,0.0,2012
127687,0,en,0.006246,2010-09-28,0,78.0,Released,0.0,0,0.0,2010
107203,0,pt,0.388045,2012-04-06,0,102.0,Released,7.5,4,0.0,2012
112575,0,pt,0.151042,1995-12-22,0,104.0,Released,6.0,3,0.0,1995
216369,0,pt,0.246491,1997-12-26,0,,Released,6.5,2,0.0,1997
171540,0,he,4.552786,2013-04-21,33232,110.0,Released,6.5,124,0.0,2013
164328,0,de,0.873666,2013-02-11,0,72.0,Released,7.2,9,0.0,2013
37564,0,en,0.040001,2009-06-02,0,85.0,Released,5.0,1,0.0,2009
54312,0,cs,0.690246,2009-12-21,0,0.0,Released,5.0,3,0.0,2009
27960,0,tr,0.82448,2009-01-01,0,0.0,Released,6.7,10,0.0,2009
33031,0,en,1.047901,1941-01-31,0,86.0,Released,8.0,3,0.0,1941
30123,0,en,0.239659,2006-06-01,0,96.0,Released,0.0,0,0.0,2006
186992,0,fr,6.074431,2013-05-17,0,97.0,Released,6.4,96,0.0,2013
130150,18000000,en,6.108646,2013-12-27,20275812,111.0,Released,6.7,306,1.13,2013
184352,0,fr,6.094529,2014-04-16,0,105.0,Released,6.9,193,0.0,2014
136437,0,fr,1.247098,2012-12-05,0,98.0,Released,6.2,10,0.0,2012
100898,0,nl,5.599257,2011-03-16,0,96.0,Released,6.9,59,0.0,2011
15359,0,en,7.306487,2009-03-03,0,74.0,Released,7.2,133,0.0,2009
236399,0,en,5.658774,2014-01-18,0,90.0,Released,6.3,106,0.0,2014
128006,0,en,0.001363,1929-10-07,0,76.0,Released,0.0,0,0.0,1929
33280,0,da,0.110872,2004-04-02,0,97.0,Released,6.5,2,0.0,2004
17940,1000000,en,1.179,2006-06-24,0,95.0,Released,4.1,12,0.0,2006
2180,0,sv,0.967551,2006-03-24,0,101.0,Released,4.0,1,0.0,2006
100063,0,en,0.314595,1978-08-25,0,92.0,Released,5.0,1,0.0,1978
21435,0,fr,7.733817,2006-01-01,0,95.0,Released,4.1,190,0.0,2006
90728,0,en,0.267991,1972-07-04,0,92.0,Released,4.8,5,0.0,1972
86221,0,en,0.1115,1998-03-31,0,183.0,Released,7.0,1,0.0,1998
36299,4000000,en,0.009678,1996-01-01,0,90.0,Released,0.0,0,0.0,1996
59744,0,en,0.497236,1988-09-09,0,89.0,Released,5.2,5,0.0,1988
281556,0,en,0.003965,1997-09-19,0,93.0,Released,0.0,0,0.0,1997
157841,33000000,en,6.839535,2013-10-16,9494789,105.0,Released,6.7,234,0.29,2013
271009,0,en,0.009438,2012-12-30,0,0.0,Released,0.0,0,0.0,2012
295841,0,en,0.40977,1988-01-01,0,88.0,Released,6.0,1,0.0,1988
45266,0,en,0.517479,1997-05-23,0,89.0,Released,6.1,5,0.0,1997
11927,0,no,2.008136,2008-01-04,0,78.0,Released,5.3,24,0.0,2008
19400,0,en,2.520484,1984-02-07,1337274,88.0,Released,4.2,23,0.0,1984
40352,0,it,0.3083,1984-01-28,0,90.0,Released,5.3,4,0.0,1984
59118,0,fr,8.908143,2011-04-12,0,102.0,Released,6.5,44,0.0,2011
46136,0,en,0.141541,1976-01-13,0,55.0,Released,5.0,4,0.0,1976
242033,1700000,en,2.788972,2013-11-14,0,86.0,Released,5.0,22,0.0,2013
47831,0,fr,0.957608,1930-05-28,0,22.0,Released,6.9,26,0.0,1930
44516,0,en,1.004653,1999-01-01,0,100.0,Released,6.5,13,0.0,1999
79919,0,de,0.821261,2011-02-16,0,88.0,Released,6.7,12,0.0,2011
118761,0,en,0.529863,2012-02-03,0,113.0,Released,5.0,7,0.0,2012
177888,0,en,4.909843,2013-07-19,0,110.0,Released,6.1,212,0.0,2013
66892,0,en,0.883828,1998-03-19,0,88.0,Released,3.8,22,0.0,1998
234155,0,es,0.052853,2014-01-17,0,94.0,Released,5.0,1,0.0,2014
170234,0,en,0.027797,1932-10-15,0,77.0,Released,0.0,0,0.0,1932
54278,0,ja,0.950665,1967-08-12,0,96.0,Released,6.0,8,0.0,1967
54279,0,ja,0.991587,1967-12-30,0,87.0,Released,6.1,9,0.0,1967
26947,0,ja,0.441542,1969-03-21,0,82.0,Released,4.3,11,0.0,1969
160068,0,es,3.534494,2013-02-10,2107925,105.0,Released,6.2,56,0.0,2013
60025,6844180,fr,2.292595,2003-04-09,0,91.0,Released,5.6,59,0.0,2003
14028,0,en,3.146901,2009-01-06,0,94.0,Released,5.0,33,0.0,2009
137748,0,sv,0.807227,2001-01-01,0,174.0,Released,0.0,0,0.0,2001
104211,0,en,0.269518,1933-09-15,0,84.0,Released,3.0,2,0.0,1933
144121,0,es,0.981432,1951-08-09,0,84.0,Released,6.5,4,0.0,1951
152760,70000000,en,11.132411,2014-01-24,154984035,118.0,Released,5.8,1545,2.21,2014
150093,0,en,1.551414,2012-12-14,0,105.0,Released,5.9,16,0.0,2012
137106,60000000,en,16.418133,2014-02-06,469160692,100.0,Released,7.5,3127,7.82,2014
32996,0,en,0.157967,1934-04-27,0,74.0,Released,5.0,4,0.0,1934
106573,0,en,0.536697,1931-03-28,0,74.0,Released,4.3,3,0.0,1931
136582,0,fr,1.019312,2012-09-19,0,90.0,Released,5.5,4,0.0,2012
97794,0,tl,2.234864,2011-11-30,0,110.0,Released,5.1,18,0.0,2011
97020,120000000,en,10.246549,2014-01-30,242688965,102.0,Released,5.7,2385,2.02,2014
58427,0,en,0.518177,1996-12-08,0,172.0,Released,4.8,4,0.0,1996
209247,0,en,8.436614,2013-09-11,64065,90.0,Released,6.1,221,0.0,2013
99608,0,en,0.51221,1930-08-15,0,86.0,Released,3.5,2,0.0,1930
91101,0,en,1.561609,2012-10-18,0,113.0,Released,4.4,12,0.0,2012
83665,0,en,1.021838,1954-09-07,0,108.0,Released,5.3,3,0.0,1954
61501,0,en,0.228318,1950-10-01,0,89.0,Released,5.3,6,0.0,1950
249397,0,da,9.594157,2013-12-25,2227167,123.0,Released,6.6,820,0.0,2013
83564,0,en,7.331398,2011-01-01,0,7.0,Released,8.0,257,0.0,2011
118513,3000000,sv,1.142933,2012-08-29,0,0.0,Released,6.7,6,0.0,2012
133018,0,en,1.1622,1984-03-04,0,119.0,Released,5.0,1,0.0,1984
133021,0,en,1.355359,1995-10-24,0,156.0,Released,6.0,6,0.0,1995
45930,0,en,0.262531,1986-06-27,0,102.0,Released,4.4,5,0.0,1986
137566,0,en,1.282586,2012-09-13,0,90.0,Released,5.1,10,0.0,2012
2594,0,fr,3.590903,2002-03-06,0,100.0,Released,7.0,51,0.0,2002
253445,0,fi,1.058506,2011-01-01,0,50.0,Released,5.8,5,0.0,2011
343435,0,en,0.039118,1928-11-05,0,0.0,Released,8.0,1,0.0,1928
24685,0,fr,1.818566,2004-10-06,0,100.0,Released,6.4,28,0.0,2004
49729,7677765,fr,0.382908,2006-05-10,0,93.0,Released,7.0,7,0.0,2006
75090,0,en,0.581783,2010-04-22,0,94.0,Released,5.6,8,0.0,2010
43191,0,en,0.770682,1952-08-07,0,77.0,Released,4.7,7,0.0,1952
42325,0,en,0.340366,1945-07-04,0,65.0,Released,3.5,7,0.0,1945
87293,0,en,1.672718,2012-03-29,0,90.0,Released,4.7,10,0.0,2012
219318,0,fr,5.289252,2013-10-02,0,92.0,Released,5.6,190,0.0,2013
172890,0,fr,0.201495,2012-03-01,0,0.0,Released,5.9,5,0.0,2012
87358,0,en,0.188856,1970-09-08,0,110.0,Released,6.2,3,0.0,1970
106828,0,en,0.143966,1995-10-02,0,8.0,Released,6.5,4,0.0,1995
239155,0,en,1.020954,2013-10-16,0,81.0,Released,7.0,6,0.0,2013
74461,0,en,6.281872,2013-01-21,0,86.0,Released,5.5,162,0.0,2013
20756,0,en,2.34262,1998-12-22,0,79.0,Released,4.3,10,0.0,1998
16032,0,en,2.265412,2003-07-18,0,94.0,Released,5.4,12,0.0,2003
4883,0,en,8.597074,1974-09-24,0,98.0,Released,5.9,19,0.0,1974
27952,0,tr,1.214845,2008-01-01,0,113.0,Released,6.8,18,0.0,2008
52147,0,tr,0.909691,2008-02-25,0,0.0,Released,5.7,9,0.0,2008
190341,0,fi,0.036521,1929-11-03,0,69.0,Released,6.0,1,0.0,1929
174688,0,en,1.07091,2013-08-23,0,86.0,Released,7.1,7,0.0,2013
103717,0,en,2.66364,2012-09-01,0,115.0,Released,7.2,20,0.0,2012
205384,0,en,0.077319,2003-03-21,0,49.0,Released,6.0,2,0.0,2003
144336,35000000,en,6.966505,2014-03-28,17508518,110.0,Released,5.5,560,0.5,2014
120143,0,zh,6.653942,2012-07-12,0,118.0,Released,6.5,20,0.0,2012
258126,0,sv,0.127643,2014-02-07,0,98.0,Released,6.5,2,0.0,2014
41109,0,hi,4.94964,2011-12-23,0,145.0,Released,7.1,65,0.0,2011
25519,0,hi,1.774295,1997-01-01,0,191.0,Released,6.3,18,0.0,1997
47100,0,fa,0.597149,1996-01-01,0,96.0,Released,7.5,4,0.0,1996
141614,0,en,3.232942,2012-10-12,17000000,79.0,Released,5.7,14,0.0,2012
17794,6000000,fi,0.521899,2007-12-14,0,78.0,Released,7.6,5,0.0,2007
422906,0,en,0.001665,1961-03-03,0,92.0,Released,0.0,0,0.0,1961
45115,0,en,0.388139,2003-01-01,0,69.0,Released,6.5,9,0.0,2003
33801,350000,en,0.865986,1975-07-31,0,99.0,Released,4.4,8,0.0,1975
56441,0,en,0.243856,2011-04-08,0,96.0,Released,6.6,6,0.0,2011
146490,0,en,1.743602,2011-11-27,0,90.0,Released,7.3,13,0.0,2011
140873,0,en,1.276872,2012-01-01,0,79.0,Released,6.5,10,0.0,2012
141043,0,en,10.46897,2014-03-20,7176347,96.0,Released,6.2,356,0.0,2014
246320,13640000,fr,5.084853,2014-02-12,0,0.0,Released,5.0,110,0.0,2014
197082,0,fr,6.012005,2013-05-28,342183,96.0,Released,7.2,192,0.0,2013
84362,0,es,1.439215,1980-12-05,0,102.0,Released,3.8,8,0.0,1980
232898,0,en,1.418856,2013-10-22,0,90.0,Released,5.6,5,0.0,2013
67793,0,cn,1.424099,2011-03-31,0,115.0,Released,6.6,14,0.0,2011
122435,0,de,0.404707,1933-08-30,0,90.0,Released,6.0,3,0.0,1933
143049,0,en,4.944783,2013-04-18,0,107.0,Released,6.2,141,0.0,2013
99367,0,en,4.380997,2014-02-14,0,91.0,Released,5.9,78,0.0,2014
37585,0,ja,0.608891,1985-07-13,0,108.0,Released,6.5,9,0.0,1985
157834,8500000,en,10.990614,2014-01-02,770706,107.0,Released,5.9,383,0.09,2014
226857,20000000,en,8.757277,2014-02-12,34077920,103.0,Released,6.7,555,1.7,2014
137321,60000000,en,7.363527,2014-02-13,30800231,118.0,Released,6.0,501,0.51,2014
192345,0,en,2.844979,2013-10-26,0,88.0,Released,4.8,29,0.0,2013
210913,0,de,2.371857,2013-09-27,0,98.0,Released,5.6,32,0.0,2013
83727,0,en,1.66657,2011-07-15,0,114.0,Released,5.5,35,0.0,2011
71203,0,en,0.499054,2010-09-03,0,93.0,Released,6.1,6,0.0,2010
43042,0,en,0.523622,1960-06-17,0,132.0,Released,6.8,3,0.0,1960
206822,0,en,0.035472,1980-07-18,0,103.0,Released,0.0,0,0.0,1980
40435,0,zh,1.234899,1975-01-01,0,90.0,Released,5.3,19,0.0,1975
172120,0,en,0.156218,2009-04-20,0,83.0,Released,5.7,3,0.0,2009
232731,0,en,1.369503,2013-12-31,0,90.0,Released,1.9,6,0.0,2013
117426,0,en,0.34866,1968-01-01,0,110.0,Released,4.5,2,0.0,1968
31445,0,en,0.69219,1940-01-01,0,84.0,Released,6.2,3,0.0,1940
81699,0,en,0.441029,1956-05-01,0,110.0,Released,6.6,5,0.0,1956
370353,0,en,0.227826,2011-06-14,0,180.0,Released,0.0,0,0.0,2011
146375,0,fr,5.160049,2012-12-15,25109572,96.0,Released,5.4,204,0.0,2012
157847,4000000,en,13.784411,2014-04-11,2365467,118.0,Released,6.5,346,0.59,2014
31295,0,en,0.908799,1985-01-01,0,0.0,Released,5.3,2,0.0,1985
12124,0,es,0.771208,1992-04-30,0,140.0,Released,4.3,6,0.0,1992
32547,0,en,0.077482,2004-03-18,0,120.0,Released,7.5,2,0.0,2004
219931,0,es,0.408213,2007-05-24,0,0.0,Released,7.3,2,0.0,2007
162987,0,en,0.218666,1967-01-01,0,110.0,Released,5.5,2,0.0,1967
