id_movie,id_genre
44165,99
50021,18
133694,18
91795,18
91795,10749
122044,53
139909,
33303,35
4910,53
20513,18
20513,10749
169836,27
169836,18
51511,35
51511,18
71208,18
71208,878
34905,35
103516,18
103516,10749
76421,18
76421,10749
69162,99
69162,878
116613,28
116613,18
116613,80
118628,18
38010,10402
38010,18
38010,35
324173,35
36257,12
36257,16
36257,35
36257,10751
100450,
87531,18
87531,28
87531,37
102699,18
102699,80
102699,53
151826,18
134132,10749
134132,35
31022,27
31022,80
83215,35
469172,14
469172,18
127901,18
45360,99
132923,80
132923,53
138376,28
138376,53
135545,
4171,35
4171,18
48742,18
48742,99
48742,10769
115276,80
115276,53
143247,10770
143247,18
92662,99
92662,35
92662,10751
74549,18
44668,18
135678,53
135678,9648
76617,27
76617,53
170178,18
135200,18
135200,35
82682,80
82682,18
82682,28
82682,53
147405,28
147405,35
22066,27
22066,53
46016,28
46016,35
26467,28
46500,28
46500,14
87496,18
87496,53
90122,35
90122,18
98339,53
39458,99
68812,53
68812,80
68812,18
46953,18
86632,27
92681,28
92681,53
79528,99
79528,10770
147538,14
147538,16
147538,35
147538,18
19844,18
19844,35
19844,10749
139038,35
139038,27
66193,28
66193,80
66193,53
60917,18
60917,80
60917,9648
60917,10769
85533,99
140668,
38138,35
38138,80
114994,99
114994,18
99877,18
99877,99
99877,10749
97610,99
142061,28
142061,16
124167,80
124167,18
124167,28
103740,18
103740,10749
115223,16
115223,10751
115223,12
88557,12
88557,16
88557,10751
63146,99
53445,18
100592,16
100592,18
93087,10402
93087,99
102000,18
124074,99
135921,99
41604,28
41604,37
105538,35
105538,10749
105538,878
33331,35
33331,10751
31046,10770
31046,80
31046,18
31046,53
30347,18
30347,53
30347,80
30347,9648
26114,10770
26114,18
26114,53
26114,80
106541,18
106541,53
43263,18
43263,53
43263,80
43263,9648
59238,10770
59238,18
59238,53
59238,80
59238,9648
110148,18
110148,53
110148,80
110148,9648
82639,99
79983,18
79983,53
29630,28
29630,12
29630,18
128644,
14078,35
134673,18
134673,36
32168,28
32168,10769
32168,53
76640,28
76640,80
76640,53
132232,27
15932,53
145197,18
145197,878
152570,35
152570,10749
105676,
66720,99
91552,10769
91552,18
100183,28
100183,27
458961,99
84834,80
84834,18
84834,10770
84834,53
162678,
98357,53
98357,80
98357,18
23976,99
47713,35
47713,10749
47713,18
89501,80
89501,53
121872,18
70404,28
70404,53
70404,10769
84309,99
85543,18
85543,10769
84336,53
53567,9648
53567,878
53567,27
53567,14
114779,35
52480,35
52480,37
84839,35
84839,18
97353,35
102947,
98551,99
98551,10769
59197,878
59197,53
131220,10402
131220,99
28101,18
28101,27
28101,53
84290,18
84290,10749
90603,99
83443,99
137285,99
137285,10402
83588,18
72317,80
72317,18
72317,53
71768,37
71768,28
71768,10752
62403,99
62403,10769
68178,18
68178,53
367678,
84328,18
70753,18
53861,53
53861,9648
77117,18
94047,18
94047,28
94047,36
94047,10752
85872,35
47863,35
47863,10402
159203,99
159203,10751
54075,80
54075,18
54075,27
54075,53
26005,80
26005,18
26005,10749
43753,9648
43753,27
43753,18
121455,35
87818,35
118424,99
24925,35
24925,27
100747,18
100747,10752
156717,28
156717,878
156717,53
171859,
124414,99
81634,18
160989,18
128190,99
119283,28
119283,80
94356,35
91186,18
79404,18
79404,35
84191,18
118557,99
288151,18
83125,35
76686,
117974,35
117974,80
117974,12
28830,35
60304,14
60304,27
60304,28
20088,99
103667,99
109520,99
44450,12
44450,10749
44450,36
39750,28
39750,12
39750,878
39750,53
70829,28
70829,35
70829,53
106591,99
91679,18
129728,99
215012,99
109475,10770
109475,36
109475,10752
146837,35
31147,99
31147,10402
14614,35
41863,18
19336,10769
19336,878
24105,35
24105,18
24105,10749
24105,10402
24105,10751
111949,99
111949,37
105678,99
118677,35
118677,18
74397,53
74397,80
74397,27
74397,9648
91422,35
51071,53
76848,18
76848,53
87499,18
87499,53
144680,99
36628,35
36628,27
42452,27
50006,35
33301,35
50076,35
50076,10749
126300,18
126300,10769
138574,9648
138574,18
114962,18
114962,35
172003,
131434,
56919,18
56919,10749
127864,18
127864,14
82520,18
93858,18
93858,10749
127505,99
89750,99
114562,18
114562,99
334317,878
281007,18
57436,99
57436,18
39936,35
39936,18
39936,10402
58244,10749
58244,878
58244,18
58244,14
162145,53
162145,35
162145,80
18912,80
18912,18
18912,27
18912,53
33735,18
93715,27
36931,18
36931,28
36931,53
36931,80
36931,10769
271504,10749
271504,35
81446,28
81446,35
81446,80
83890,80
83890,18
121824,53
121824,35
121824,28
70793,35
257604,18
123648,18
125541,
45316,18
45316,10769
20302,99
20302,10751
34843,18
34843,10770
110398,18
110398,36
142650,35
90369,18
90369,10749
150202,27
150202,18
150202,53
97724,99
13648,16
13648,27
13648,28
13648,878
133823,99
40767,18
33786,35
33786,18
78128,18
109421,53
109421,80
109421,18
121598,18
147815,28
147815,18
147815,10749
109431,35
109431,80
24578,18
24578,10769
24578,10749
257176,18
87436,27
178806,35
36244,80
36244,28
36244,18
270002,99
133121,16
47219,53
47219,18
177155,18
51590,28
51590,12
51590,27
207655,18
13946,27
13946,878
60011,18
60011,10749
127918,99
124461,35
121835,18
121835,10752
121835,53
167179,18
167179,80
136553,35
119010,99
119010,12
119010,9648
67701,99
17577,28
17577,27
17577,53
17577,878
46541,12
46541,28
46541,53
59005,35
59005,18
59005,10749
131799,35
233204,28
233204,12
98567,28
98567,12
161303,
127370,10402
127370,35
127370,10749
127370,18
109491,14
109491,18
109491,10749
53031,12
53031,18
53031,10751
53031,10769
115834,28
115834,12
115834,10752
64335,18
64335,10749
44946,18
44946,35
47964,28
47964,53
103205,18
37348,28
37348,37
107811,35
36079,16
44065,99
97514,
98205,18
98205,10752
130750,99
123398,99
112949,10749
85545,18
85545,10749
288430,10402
288430,99
160220,99
134481,99
123678,99
144465,18
46226,10749
46226,18
46226,35
56991,35
58891,99
58891,10402
58891,10769
70051,28
53657,10752
53657,28
158262,18
122857,53
122857,28
122857,878
122857,27
122857,9648
84330,99
141419,
34061,18
34061,10749
39536,35
126122,18
126122,9648
180705,99
163845,9648
163845,18
68179,16
68179,35
68179,12
68179,10751
68179,878
161187,18
161187,36
44220,35
58235,18
241568,18
359353,
311998,99
74935,99
61382,18
60993,
132344,10749
132344,18
89008,35
89008,10749
89008,18
103161,99
59912,27
59912,10769
38510,10770
38510,27
38510,878
38510,53
55204,99
134215,18
134215,10769
114478,16
114478,28
114478,878
36096,9648
36096,14
136080,28
136080,36
134411,53
134411,18
257716,
55167,18
37984,28
37984,10769
37984,53
50275,99
205864,18
70546,99
145135,878
145135,53
145135,27
13442,18
155941,
73293,18
99480,
133783,18
130739,35
130739,18
170657,28
170657,14
170657,12
170657,35
156937,
14591,99
56744,80
56744,18
56744,10751
56744,9648
56744,53
28090,27
28090,53
28090,28
236035,37
236035,10749
128682,99
56508,80
56508,18
126132,99
126132,27
159480,18
159480,35
24479,99
203329,99
67556,35
67556,18
90228,35
90228,18
90228,36
143796,35
81005,28
81005,10751
81005,14
85502,35
146203,27
146203,53
103162,35
103162,99
86244,53
86244,10752
86244,18
53399,18
129112,18
59255,35
43650,10751
43650,16
72559,12
72559,28
72559,878
72559,53
71325,18
71325,10749
74052,35
74052,18
86825,18
86825,27
86825,53
152259,53
139244,18
139244,27
139244,9648
139244,53
138906,35
138906,10749
157117,99
157117,10402
68728,14
68728,12
68728,10751
9834,28
9834,18
9834,53
28485,27
28485,53
14850,16
14850,35
14850,878
82866,99
102362,53
102362,28
102362,80
102362,18
49519,12
49519,16
49519,35
49519,10751
49519,14
148820,99
159412,18
143946,18
44158,18
44158,10402
44158,10749
85039,99
82079,99
72841,99
133183,53
42455,27
42455,53
17728,35
80709,12
80709,10751
80709,35
80709,14
180016,
70121,
59883,12
59883,28
59883,14
26883,12
26883,14
26883,18
26883,28
26883,878
136403,35
71809,99
159414,18
160324,
88812,35
88812,18
88812,10749
127372,18
127372,36
127372,10752
60534,80
60534,18
60534,53
140443,18
140443,53
140443,10749
4868,18
4868,28
4868,36
268674,99
127962,99
139948,10769
139948,99
93394,53
44114,10749
44114,18
51853,18
51853,53
68443,18
80890,18
190167,99
89924,18
89924,10402
29103,27
95775,18
103734,99
101557,18
101557,37
158386,
440145,99
89185,35
89185,18
89185,10751
89185,10770
35558,35
35558,10749
35558,10770
81250,35
81250,18
81250,10751
81250,10770
140697,
117978,27
117978,53
150117,35
150117,10749
124459,35
122081,18
122081,80
30198,28
30198,10769
30198,878
62301,10769
62301,878
81225,99
126186,
144789,35
80437,
150211,27
150211,53
169730,
103198,18
40859,18
72882,28
72882,10752
40878,18
40878,36
40878,10752
206266,99
158238,
41030,27
41030,878
49353,27
84173,99
123964,35
123964,18
123964,10402
41156,99
41156,35
31131,878
31131,28
31131,14
158011,80
158011,53
117263,28
117263,53
152992,
148357,18
156268,35
96088,99
109425,28
109425,53
107250,10770
107250,80
107250,18
107250,9648
210621,
130816,36
130816,18
134806,10770
134806,18
134806,37
134806,10749
23524,99
116059,99
68047,18
68047,35
68047,10751
84316,18
84199,18
84199,35
84199,10749
55892,16
55892,28
55892,53
140846,10402
167305,18
167305,53
94551,
188524,
126748,
247695,9648
247695,80
62130,99
119001,18
43550,10749
43550,35
30631,18
30631,10749
20016,27
55861,27
25038,53
146313,53
189364,
179668,
46972,35
46972,18
46972,10751
128748,99
128748,27
128748,53
281583,18
281583,53
198146,80
198146,18
34496,80
34496,53
117923,28
117923,53
121875,35
121875,18
121875,9648
121875,53
109416,35
109416,10749
120399,18
100814,28
100814,12
100814,10752
45562,36
45562,10752
45562,18
97367,18
97367,80
78215,28
78215,18
127867,35
127867,14
127867,53
173153,10770
173153,18
75626,18
75626,10751
51249,28
51249,12
51249,18
51249,10751
96999,10751
96999,18
72710,28
72710,12
72710,10749
72710,878
72710,53
54328,18
83735,18
83735,10751
59419,35
119634,35
58197,18
58197,10749
70736,18
70736,10749
96404,18
96404,28
59441,35
59441,18
65650,18
65650,53
77880,99
144340,35
144340,18
144340,10749
62878,18
62878,878
62878,53
160660,18
131822,
20989,28
20989,12
20989,35
142989,
219302,37
17501,28
17501,18
17501,53
18034,35
111667,
116466,99
116466,10769
96535,99
23790,28
34601,80
34601,18
34601,53
60579,18
60579,10769
5686,35
5686,18
5686,10749
26547,16
26547,10751
18843,35
18843,10751
18843,14
28067,27
189359,10402
189359,99
19809,35
19809,10749
75720,10751
75720,99
158739,80
158739,18
158739,9648
127509,99
111098,18
111098,10769
111098,10749
63840,35
63840,18
136698,18
55144,18
127544,28
127544,16
127544,878
91694,80
91694,18
91694,9648
54356,
14607,28
14607,80
14607,18
14607,53
148034,35
25516,18
25516,28
25516,878
25516,10749
25516,10769
55663,12
55663,14
55663,878
31389,35
87090,18
79816,35
79816,10749
51355,35
109428,27
68727,53
68727,80
68727,18
68727,9648
3146,28
3146,27
3146,878
102524,18
102524,35
224992,99
54093,35
54093,18
93828,28
93828,12
93828,80
128136,35
128136,10749
133698,35
133698,10749
58483,18
173294,35
173294,18
81619,99
40798,35
40798,18
40798,10749
85449,35
158231,35
57993,12
57993,18
64875,28
64875,12
44895,80
44895,35
25290,53
25290,18
25290,10749
3052,35
412109,
84171,99
51167,35
51167,10749
152938,99
81579,99
44671,99
89049,18
89049,99
124080,99
54994,99
202132,99
75612,28
75612,878
75612,12
75612,9648
100089,12
100089,27
100089,28
100089,53
100089,878
92484,53
55956,878
171337,18
171337,80
59963,53
59963,12
59963,18
198001,
84179,99
60281,18
60281,10749
109410,18
293089,
85510,18
86577,18
86577,35
86577,99
86577,10749
86577,10751
86577,10769
125140,53
125140,18
417399,18
417399,35
62325,99
76809,
117534,35
24527,28
24527,53
60573,10770
60573,80
60573,18
43314,28
43314,37
34269,12
34269,37
96090,99
126250,35
126250,10749
140448,99
78056,10402
78056,99
103707,18
32599,35
32599,18
149469,
110420,16
110420,18
110420,10751
110420,14
50221,99
50221,10769
62472,878
56419,99
56419,36
37757,99
127517,18
127517,53
186606,35
46451,35
81623,18
65646,10749
65646,18
43023,27
43023,10749
43023,878
43113,27
43113,878
4258,35
40864,18
102001,18
13647,16
13647,28
13647,878
63686,12
63686,16
63686,28
78432,18
78432,28
78432,53
78432,878
78432,10769
42699,27
42699,878
42699,10769
92837,99
134374,53
134374,80
134374,28
74394,53
80384,27
80384,35
71508,18
71508,35
71508,10749
29886,35
29886,10749
31664,35
169934,878
169934,16
169934,28
15257,16
15257,28
15257,878
30675,16
30675,28
30675,878
137563,99
137563,10402
176124,18
121606,27
121606,53
121606,9648
84204,878
84204,35
84204,53
84204,27
106021,28
106021,53
25693,27
97767,18
97767,10402
76589,28
76589,16
76589,53
229768,99
44865,28
44865,18
44865,36
44692,878
82106,80
82106,18
82106,10749
110830,28
183015,28
179179,99
221656,35
221656,18
50787,99
50787,27
24133,35
24133,27
55524,
36549,18
36549,9648
36549,878
36549,53
130804,99
109414,28
109414,35
68721,28
68721,12
68721,878
18089,18
42603,18
42603,36
128201,99
38453,53
38453,80
38453,35
38453,9648
38453,18
19688,35
19688,18
166076,16
166076,28
166076,12
118636,878
36229,10749
36229,18
77234,28
77234,53
174321,35
174321,18
179154,18
91073,18
56584,99
23705,28
23705,53
57849,35
57849,12
20181,28
20181,18
20181,10752
2966,12
2966,14
2966,28
2966,878
156306,35
156306,18
103731,18
82662,18
42587,99
42587,9648
32100,28
32100,35
19989,28
19989,37
96279,18
96279,53
96279,80
96279,28
109669,18
109669,10749
109669,10752
109669,10770
25117,35
66209,28
64272,10769
64272,28
64272,12
64272,10752
52225,18
70057,18
70057,28
70057,53
88176,18
88176,53
159011,99
110272,18
110272,35
110272,10749
95755,35
95755,80
74257,14
74257,28
58954,28
58954,18
58954,10769
19156,28
19156,10769
26693,27
36917,27
56763,28
31700,28
31700,18
31700,53
101501,27
101501,53
165739,80
165739,53
53101,27
53101,878
25272,28
25272,53
25272,9648
25272,10769
106849,18
106849,36
172631,35
172631,18
105787,99
53619,35
139463,
127728,18
98541,99
48254,35
48254,18
106851,18
106851,36
53197,99
53197,10769
112823,18
108419,99
40852,28
40852,37
45736,28
45736,12
149961,28
149961,12
149961,18
149961,10769
64988,28
64988,14
64988,10769
68761,18
68761,28
68761,53
68761,10749
14921,18
14921,35
94901,18
60540,53
60540,80
77439,18
77439,80
77439,10769
19568,12
19568,28
191024,99
191024,35
27699,27
27699,53
101297,18
21522,53
21522,28
21522,35
72525,18
72525,35
39889,18
39889,53
11119,878
11119,28
82501,53
82501,9648
183171,9648
86023,53
86023,10769
64682,18
64682,10749
26293,18
26293,9648
26293,53
100224,99
124085,18
124085,35
104871,
128847,99
61904,10769
61904,27
61904,28
8768,10749
8768,18
8768,80
31560,18
31560,53
31560,9648
31715,99
31715,18
137474,
84391,27
84391,35
84391,10749
54138,28
54138,12
54138,878
72834,27
208700,35
118059,18
166773,35
278111,53
137499,
60270,18
60270,35
60270,53
60270,9648
60270,10749
39319,28
39319,12
39319,16
39319,14
123431,10402
123431,99
116741,35
23112,18
48227,99
83664,18
83664,53
82594,99
55576,37
55576,28
55576,18
235373,27
235373,14
235373,53
28258,80
28258,18
39386,35
42601,12
42601,28
42601,18
21862,35
149101,10751
149101,12
155596,10752
155596,99
149155,18
37269,35
458,18
458,35
458,10749
106388,18
106388,35
134397,18
74460,35
139933,53
139933,27
139933,10749
128216,99
16150,99
16150,14
39333,35
39333,99
39333,18
41738,53
27861,18
27861,35
27861,10751
97686,99
38875,53
156236,18
156236,35
168676,10752
64143,35
20803,35
20803,878
194668,
133082,18
83382,80
83382,53
83900,27
77987,18
77987,53
77987,80
109439,35
81576,99
81576,10769
82992,28
82992,53
82992,80
116711,16
116711,12
116711,10751
116711,14
197467,28
197467,10770
197467,878
44357,99
86282,99
84038,9648
84038,80
84038,18
2077,35
197481,28
197481,18
197481,878
197481,10770
54120,99
152780,18
152780,9648
44546,878
42151,18
42151,28
42151,35
26146,35
95771,18
55657,10770
55657,18
55657,10749
43357,35
43357,878
119933,
28424,18
28424,10749
137182,18
118931,14
118931,16
118931,35
118931,10751
121725,18
100493,27
121986,35
121986,18
104755,27
104755,53
18146,28
18146,12
18146,18
18146,53
18146,10752
70757,35
70757,18
70757,10751
94841,53
119675,18
119675,10749
128873,99
130824,99
81534,35
81534,18
60152,27
39193,9648
39193,53
293552,
106263,35
189650,18
80034,878
108235,18
108235,10751
108235,10770
86843,99
123103,27
123103,53
166666,80
166666,18
167658,99
219781,99
176182,99
51856,18
109455,18
84302,18
90873,99
82700,878
82700,28
82700,12
49343,27
185291,18
111172,35
111172,18
99453,99
99453,10769
28271,53
28271,27
53405,35
75656,53
75656,80
77805,18
160758,80
54894,99
68297,99
68297,18
22911,99
194121,27
184125,18
184125,53
184125,28
118737,28
118737,53
74513,28
74513,18
74513,10752
103970,35
103970,27
38540,18
38540,28
38540,53
38540,10752
94326,99
43938,35
43938,10749
85431,35
85431,10749
32596,35
42714,35
42714,10749
124227,28
124227,10752
63212,18
40226,27
40226,28
313972,18
313972,35
97609,35
387042,
176339,18
63923,18
133463,53
133463,27
133463,35
57981,18
92620,10751
92620,18
116811,27
116811,18
116811,53
147773,35
147773,18
101998,18
102331,18
183672,99
34977,80
34977,18
34977,9648
127884,27
143567,35
111083,53
111083,9648
72660,18
72660,10749
91739,35
105526,18
56500,99
50158,18
53392,35
49521,28
49521,12
49521,14
49521,878
53411,35
156700,35
156700,18
65521,18
65521,35
65521,10749
65521,10769
85047,10749
87567,35
128215,18
121873,18
75945,18
121446,99
144481,
233805,36
233805,12
158015,878
158015,27
158015,53
182499,53
182499,27
79201,99
79201,10402
121677,53
174188,35
174188,14
174188,27
97562,
135317,
51844,18
51844,10769
40244,27
52034,28
52034,878
52034,27
52034,53
159014,99
159014,10402
84765,35
84765,18
25111,28
25111,35
194099,
91334,99
105965,35
105965,10751
39279,27
224600,53
250625,
96936,18
96936,80
6636,18
6636,10769
62211,16
62211,10751
388046,99
192538,36
192538,28
192538,12
112161,35
112161,10749
88057,35
88057,18
51795,99
160085,35
104739,99
104739,10769
131478,10749
131478,18
167494,18
119838,18
35862,27
35862,10749
39544,12
39544,16
96599,18
68556,18
68556,10769
80518,12
80518,14
80518,16
80518,28
80518,878
201485,35
201485,10749
103620,27
120292,35
120292,10749
128124,
108726,28
108726,53
68726,28
68726,878
68726,12
177271,16
177271,12
177271,10751
152742,18
152742,10749
152742,80
152742,9648
138907,35
138907,18
141955,35
118998,18
53928,35
53928,10749
72190,28
72190,18
72190,27
72190,878
72190,53
68724,878
68724,28
68724,18
68724,53
159004,99
159004,18
159004,10752
159004,80
159004,9648
82134,10749
82134,35
41586,28
41586,35
41586,80
41586,9648
59584,18
59584,9648
59584,53
126337,18
38178,10402
39982,27
39982,53
159154,99
127373,18
31221,14
185562,35
106049,99
58293,18
58293,35
58293,53
262528,18
262528,80
137037,18
125374,
126277,27
126277,53
130358,18
130358,10770
199687,
174772,878
174772,53
67272,35
179826,9648
179826,53
180050,18
101449,35
101449,10770
42527,35
42527,14
120303,9648
120303,53
120303,27
153420,
55655,99
83342,10402
83342,18
83342,10769
93456,16
93456,35
93456,10751
117251,28
117251,18
117251,53
107985,35
107985,28
107985,878
118690,35
139329,18
93649,28
93649,53
93649,878
136418,28
136418,53
167726,10749
86410,27
86410,53
86410,80
136795,28
136795,35
136795,80
128276,
120555,10752
120555,35
44646,53
57201,28
57201,12
57201,37
121936,35
121936,10749
80597,99
193878,35
193878,10749
25789,28
25789,18
25789,53
80368,27
117377,18
117530,18
117530,35
117530,10749
117530,10769
31460,28
31460,35
31460,10749
114761,
151085,18
72140,18
72140,10770
72140,35
120892,35
120892,18
35381,18
35381,10749
35381,53
35381,37
35381,28
124157,28
124157,80
81167,99
77449,27
77449,10769
109099,53
109099,18
109099,80
109099,9648
159032,10402
159032,99
29751,99
44909,14
44909,18
44909,27
44909,28
44909,35
30654,35
30654,27
30654,878
127872,53
127872,18
38429,99
124071,99
82447,35
155055,18
155055,9648
155055,53
24935,35
24935,27
159117,27
159117,53
24939,35
24939,27
45556,878
159005,99
119844,53
136386,35
136386,10749
141733,28
141733,35
141733,80
141733,10749
43562,37
43562,12
43562,10749
359010,28
359010,37
36796,28
36796,53
26018,99
20223,35
19506,28
19506,12
19506,18
19506,36
22765,28
22765,12
22765,37
57209,35
57209,10749
108209,10402
108209,35
157386,35
157386,18
157386,10749
112200,35
112200,18
157375,18
157375,35
157375,10749
154779,99
132064,27
132064,53
112198,18
112198,35
439056,80
439056,18
127846,53
127846,18
179270,
45875,27
45875,53
193346,99
159166,99
91063,35
116340,18
116340,37
173210,99
157115,27
157115,53
157115,18
181649,10402
181649,14
181649,10749
199327,18
199327,36
126523,18
126523,36
205321,10770
205321,27
106848,18
61330,99
178946,35
60824,
111969,18
111969,35
30963,35
30963,18
61198,99
404211,28
404211,80
404211,18
24646,35
5898,27
5898,28
5898,53
5898,878
157354,18
173914,
116432,18
116432,35
247749,10749
247749,18
64519,99
101609,99
132939,37
206324,36
206324,28
206324,18
206851,28
206851,53
29345,27
29345,878
133339,27
133339,878
149085,28
149085,12
30183,35
49524,14
49524,28
49524,35
49524,80
41180,18
183011,14
183011,878
183011,16
183011,28
183011,12
62441,18
62441,36
197602,18
197602,9648
182127,28
182127,18
199420,28
199420,35
77663,28
77663,53
129507,35
129507,10769
260156,
100287,99
100287,878
77173,27
77173,9648
77173,878
119928,
179111,18
179111,36
179111,53
138843,27
138843,53
28698,18
28698,9648
31122,
54320,18
54320,878
51481,35
178809,28
178809,878
178809,27
79699,28
79699,18
79699,10751
23431,18
172847,18
172847,53
39308,12
39308,14
43980,18
43980,10751
43980,10769
5646,35
5646,37
209204,99
103173,14
103173,16
87245,18
87245,10752
174322,99
216755,99
77950,16
77950,10751
42871,37
173980,53
76170,28
76170,878
76170,12
76170,14
191231,878
17303,28
17303,35
192990,18
192990,10749
81581,99
81581,10751
159344,12
159344,18
159344,37
75878,99
23368,99
47089,18
47089,10769
159138,99
172533,10749
172533,18
123261,18
159092,35
159092,27
146216,28
146216,35
146216,80
146216,53
59558,28
59558,80
177221,18
177221,27
198062,35
19593,28
19593,18
19593,878
47404,80
47404,9648
47404,18
180948,53
120393,18
284231,35
66753,18
46729,35
46729,18
46729,14
46729,10749
46729,878
115046,18
62843,18
62843,53
62843,10769
117209,18
144570,18
76043,99
165213,53
188468,35
188468,10402
188468,10749
58291,99
79850,35
192126,35
192126,18
160139,9648
160139,10749
160139,53
117856,27
117856,878
117856,12
65435,99
27957,28
27957,12
27957,18
27957,36
27957,10752
83566,99
83566,10752
173938,99
173938,10402
138308,37
136400,28
136400,35
136400,80
127905,99
125164,80
125164,18
125164,10751
77728,18
17275,35
238748,35
238748,18
74310,99
151743,35
168138,878
168138,12
168138,53
157016,99
85984,99
89325,18
89325,10749
160588,35
160588,18
153738,28
153738,27
179144,35
179144,18
31354,18
31354,35
31354,53
31354,80
31354,10769
28173,35
28173,27
28173,28
102867,10749
102867,99
102867,35
109729,53
109729,18
26622,18
26622,10770
77664,10751
77664,878
205798,
43167,35
43167,10751
43167,10749
11144,28
11144,35
11614,28
11614,35
11614,18
58447,28
211587,28
211587,35
211587,27
244447,35
244447,18
22924,80
205005,
121831,99
191619,27
191619,53
44796,27
44796,878
19154,28
19154,12
19154,878
19154,53
50277,35
50277,18
50277,10749
26450,28
26450,35
26450,10751
26450,9648
77645,28
77645,10749
77645,37
149856,
83040,99
83040,18
102234,28
102234,80
189242,99
185574,35
4548,18
76285,12
76285,10751
76285,14
77931,14
77931,10751
77931,35
77931,16
177699,35
23535,878
23535,53
158743,35
58218,27
58218,14
121791,18
201676,16
201676,35
201676,10751
201676,14
201676,10402
30143,28
30143,12
30143,16
30143,35
30143,80
89345,27
89345,18
89345,53
205985,99
205985,10751
205985,18
293198,
241340,
147276,35
42502,18
42502,10749
76544,28
76544,18
38120,12
38120,14
38120,27
36089,27
36089,878
113148,35
113148,18
44545,27
44545,878
21683,12
21683,14
21683,16
21683,28
21683,878
21683,10751
65291,28
65291,12
65291,16
65291,878
35919,80
35919,27
35919,878
35919,53
39027,28
39027,53
212994,99
50346,18
50346,28
50346,53
50346,10749
61954,28
61954,878
138832,35
138832,80
157862,35
39957,18
39957,27
39957,53
109418,35
211830,99
212927,35
212927,10749
110410,28
110410,18
110410,80
18851,35
18851,27
18851,9648
18851,53
259808,10770
259808,18
97008,99
59859,28
59859,12
59859,80
87421,878
87421,28
87421,53
151960,16
151960,10751
151960,12
151960,35
54266,12
54266,28
54266,18
59589,80
59589,18
59589,9648
59589,53
155751,35
155751,10751
37312,99
59735,27
158999,99
115348,18
115348,53
124091,35
124091,18
27003,80
27003,27
149870,16
24631,35
81780,18
26158,878
26158,12
198210,27
198210,53
198210,9648
204128,18
115782,18
115782,36
65958,18
65958,36
215134,99
123553,28
123553,12
123553,18
123553,9648
123553,10749
123553,14
113362,10752
113362,99
113362,36
98412,35
98412,99
47559,10749
47559,18
154282,18
92506,99
184020,35
184020,18
72968,10751
72968,14
132363,18
157360,35
82473,
54133,27
62755,28
62755,10752
62755,18
159622,99
174346,99
45109,10749
128133,18
152748,80
152748,18
152748,10749
152748,37
133108,18
200063,99
49542,99
35895,18
122906,35
122906,18
122906,878
83114,16
83114,36
205022,10749
205022,35
205022,28
98064,10402
98064,99
15440,18
15440,27
15440,9648
15440,53
56937,27
19029,18
19029,10749
30689,27
30689,53
122088,18
101179,27
101179,53
101179,9648
104880,99
130055,18
130055,35
30061,28
30061,12
30061,16
117924,99
91690,35
91690,18
98568,9648
98568,878
98568,53
109260,10749
109260,18
154019,99
199373,53
199373,80
66608,27
66608,28
66608,35
66608,10769
116764,18
116764,35
250155,18
83899,27
83899,53
83899,9648
51166,35
107239,37
107239,35
42355,18
46891,10749
66148,18
96252,35
96252,10402
77123,35
77123,18
107231,10749
107231,35
83272,35
242920,18
167919,53
136466,18
136466,35
136466,10749
26971,35
25756,27
169209,28
169209,18
39005,28
39005,12
39005,35
217038,80
217038,35
217038,10749
140708,
29231,28
29231,80
29231,18
29231,53
48319,35
48319,18
48319,53
21708,28
21708,35
129432,35
129432,10769
138496,27
138496,878
138496,9648
138496,53
122372,27
122372,878
122372,53
17886,27
17886,878
33028,35
33028,12
33028,10749
33028,18
168496,18
168496,10752
168496,10749
219956,
127651,27
127651,53
202495,35
202495,18
32389,16
43740,18
33196,28
33196,12
33196,18
33196,53
198342,99
198342,10751
180318,18
159167,
169758,53
169758,9648
176720,18
2911,28
2911,80
2911,36
2911,10752
16921,27
16921,53
25172,12
25172,27
25172,53
129854,99
218212,18
46525,12
46525,18
90785,28
111190,18
37845,16
79628,99
50674,12
136336,80
136336,18
174773,10752
174773,18
147129,35
176734,18
42244,10402
42244,35
211729,27
211729,80
211729,53
79950,878
79950,53
84338,18
84338,53
135812,27
135812,10749
135812,53
107355,18
107355,12
124298,35
40833,27
40833,878
214091,18
118293,35
118293,16
24789,14
24789,27
52017,14
52017,27
52021,14
52021,27
52021,53
84058,27
54768,35
211954,35
211954,18
52022,27
52022,14
174334,99
75465,28
75465,35
138217,36
138217,99
164558,99
164558,10402
64936,53
64936,35
64936,80
64936,9648
53417,35
146223,9648
146223,18
146223,80
146223,53
200236,18
219674,35
27711,27
27712,27
61716,27
185444,99
146227,28
146227,80
158884,18
89623,16
89623,10751
127451,
134756,27
27651,27
126321,18
65114,10752
47913,37
47913,18
49802,12
49802,16
49802,878
10432,35
10432,27
62648,37
194126,99
194126,10769
86685,
82932,99
37463,80
37463,27
37463,9648
86235,9648
86235,878
183825,37
124429,37
86274,10402
86274,35
171964,99
176088,18
37183,80
40231,27
40231,878
17282,28
17282,53
218508,18
49047,878
49047,53
49047,18
180810,35
57655,35
57655,18
57655,10749
95730,53
95730,18
95730,27
95730,10749
138030,10749
138030,18
207768,53
