belongs_to_collection,id_genres
189295,12
218293,18
218293,53
461755,35
280504,28
280504,53
280504,80
266846,12
266846,16
266846,28
266846,16
93369,27
86860,9648
86860,16
86860,35
86860,14
386495,35
86860,9648
86860,14
86860,35
86860,12
119581,18
119581,28
119581,80
85945,28
85945,53
85945,80
85945,18
44979,80
44979,35
44979,28
426370,28
426370,35
426370,53
426370,878
344936,35
102019,14
102019,53
102019,9648
228446,27
228446,53
102019,14
102019,28
102019,53
102019,878
102019,9648
56005,16
56005,27
56005,878
56005,53
86110,10751
86110,35
74083,35
473983,35
473983,18
124426,28
124426,35
154002,18
154002,53
154002,80
432151,14
432151,878
432151,10751
2602,27
2602,9648
229932,16
229932,12
229932,35
229932,10751
131296,12
131296,14
131296,28
166381,18
166381,53
166381,878
166381,9648
150967,35
256296,27
215456,35
215456,10749
9485,28
9485,53
9485,80
146532,28
146532,12
146532,14
264914,18
171732,14
171732,878
171732,53
374509,28
374509,878
374509,27
295,12
295,28
295,14
86119,35
123438,99
374509,28
374509,878
374509,53
374509,27
303969,80
303969,18
66761,16
66761,10751
66761,35
166379,53
166379,28
77816,16
77816,10751
748,28
748,878
748,12
87805,28
87805,35
374509,28
374509,14
374509,878
86668,28
86668,35
86668,18
282246,16
282246,10751
143588,35
143588,10749
8650,28
8650,878
8650,12
353754,28
353754,37
281097,9648
148320,35
120927,16
120927,18
120927,35
280588,35
280588,80
87118,16
87118,10751
87118,12
87118,35
261057,18
261057,10769
362047,35
142021,35
142021,10769
151861,18
151861,37
118474,99
1241,10751
1241,14
1241,12
131295,28
131295,12
131295,878
123932,27
123932,9648
123932,878
303969,18
89959,80
89959,9648
89959,53
89959,18
87256,10751
201548,28
201548,18
201548,36
201548,10752
137696,16
137696,10751
134897,16
134897,10751
134897,12
134897,35
134897,14
151861,18
151861,37
151861,37
151861,18
241729,10751
241729,16
362047,35
433061,35
433061,10751
86116,28
86116,53
86116,878
159616,35
173710,53
173710,28
173710,18
173710,878
99321,27
99321,28
99321,878
8864,27
8864,9648
30663,35
89959,18
89959,53
89959,80
89959,9648
89959,9648
89959,53
89959,80
89959,18
314042,878
314042,10749
86486,10751
86486,35
86486,28
230161,27
230161,35
86553,18
86553,27
86553,9648
86553,53
473843,18
473843,27
473843,28
473843,53
473843,878
164395,27
225961,27
225961,878
260601,9648
260601,53
260601,18
279959,35
386549,99
421566,35
421566,18
421566,10749
419784,35
419784,18
259085,10749
259085,12
259085,28
259085,36
86311,878
86311,28
86311,12
479888,27
479888,878
479888,9648
479888,53
220872,35
98513,28
98513,12
98513,53
129293,99
129293,99
129293,36
41437,27
177062,35
86117,80
86117,12
86117,28
86117,35
86117,53
421566,18
421566,35
168545,18
168545,27
168545,53
165131,18
432151,16
256377,35
256377,10751
256377,10402
33514,12
33514,14
33514,10749
286951,18
286951,28
286951,80
437451,10402
99321,28
99321,9648
99321,878
114915,878
114915,27
129748,16
129748,10751
94039,10751
94039,16
94039,12
94039,35
94039,10751
94039,16
94039,12
94039,35
94039,10751
94039,16
94039,35
94039,12
92012,16
92012,35
92012,10751
126125,28
126125,12
126125,53
394204,28
394204,12
394204,16
394204,10751
394204,14
370374,27
370374,35
370374,878
370374,53
131635,878
131635,12
131635,14
263,28
263,80
263,18
263,53
31562,28
31562,53
102322,12
102322,28
102322,80
102322,9648
458697,18
104202,35
87359,28
87359,53
87359,12
167613,35
167613,14
167613,10751
167613,10402
167613,16
91657,12
294187,28
288491,18
288491,10751
288235,28
288235,35
288235,53
2326,14
2326,28
2326,27
96671,18
96671,27
96671,80
86578,27
303969,10751
303969,18
317299,10751
317299,28
317299,12
317299,35
317299,16
107465,35
107465,35
135466,53
135466,27
222639,28
222639,12
222639,18
222639,9648
315560,18
315560,27
315560,53
72547,12
72547,28
72547,878
215452,35
96680,28
96680,35
96680,80
96680,53
294226,27
294226,28
294226,53
294226,878
90306,28
90306,14
90306,53
264481,28
264481,27
264481,878
52985,27
52985,53
427956,28
427956,35
427956,878
89959,28
89959,53
89959,9648
101385,35
476961,35
212562,28
212562,35
212562,80
393126,35
393126,10749
96666,16
96666,18
96666,9648
96666,878
96666,16
96666,9648
86780,12
114431,28
114431,18
114431,12
312977,28
312977,35
312977,878
2806,35
257960,28
257960,53
257960,80
413946,878
84785,18
84785,27
84785,10749
84785,10769
142015,18
142015,35
142015,10749
306937,18
306937,35
86414,80
86414,18
86414,9648
253537,35
253537,18
239430,35
239430,10749
98430,27
98430,28
98430,35
116669,14
116669,28
116669,12
142182,99
141649,10749
141649,18
174995,18
174995,10749
70764,12
70764,18
70764,28
70764,53
86055,28
86055,35
86055,878
393379,12
393379,14
393379,18
136218,27
135416,878
135416,12
135416,9648
292068,27
292068,9648
292068,53
101646,28
101646,80
466004,35
14740,16
14740,10751
53043,10402
53043,14
386410,28
386410,16
386410,28
386410,16
290933,16
290933,28
290933,12
56005,16
56005,27
56005,878
386410,28
386410,16
425164,28
425164,16
153010,16
153010,10751
425164,28
425164,16
136214,12
136214,16
136214,10749
136214,10751
266672,35
266672,14
328247,18
328247,35
425164,28
425164,16
425164,28
425164,16
425164,12
425164,28
425164,16
425164,16
425164,12
425164,10751
125574,28
125574,12
125574,14
425164,28
425164,16
52985,27
52985,53
8354,16
8354,35
8354,12
8354,10751
117693,10751
117693,16
117693,12
220448,9648
220448,53
138908,35
425164,28
425164,16
425164,28
425164,16
425164,28
425164,16
105995,28
105995,27
105995,53
198697,35
425164,14
425164,16
425164,28
425164,878
425189,28
425189,16
103291,27
103291,53
187734,35
122922,12
122922,14
122922,18
122922,28
425189,28
425189,16
425189,12
224011,28
224011,80
224011,9648
140758,27
140758,878
33085,10751
33085,16
645,28
645,12
645,53
297299,35
257899,53
257899,18
257899,28
86110,35
86110,10751
55419,10751
55419,16
55419,10749
55419,14
104830,27
104830,53
104830,35
105629,99
306031,35
306031,10402
306031,10749
123640,10770
123640,37
85817,12
85817,14
85817,16
85817,10751
48655,28
48655,14
48655,28
48655,12
48655,35
48655,14
17255,28
17255,27
17255,878
123640,10770
123640,37
259363,35
259363,18
158643,27
207621,53
207621,27
135483,28
135483,80
135483,53
23497,28
23497,16
23497,12
467577,35
467577,27
113679,99
357173,27
357173,53
357173,9648
185103,16
185103,35
185103,10751
185103,14
275873,878
38451,80
38451,53
38451,9648
38451,18
38451,35
38451,80
38451,18
38451,9648
38451,53
38451,35
165778,10752
165778,14
165778,28
165778,18
166381,18
166381,878
166381,9648
48194,14
48194,28
48194,12
230532,10751
230532,35
230532,12
385717,18
385717,35
385717,878
87255,35
87255,16
87255,10751
74508,27
244500,28
244500,53
244500,80
2396,10751
2396,12
2396,35
95051,99
41437,27
161373,28
161373,18
142680,28
142680,53
142680,80
142680,9648
64748,53
64748,27
64748,9648
324475,35
324475,10749
245129,99
404825,10751
404825,16
404825,35
404825,12
86224,9648
334356,28
338282,53
338282,18
255702,35
255702,99
255702,10769
110177,18
17178,35
17178,99
17178,28
116669,28
116669,14
116669,12
135489,14
135489,27
248534,28
248534,16
33514,12
33514,14
33514,18
33514,10749
86092,10402
86092,18
86092,10749
8917,27
205459,35
205459,28
338416,12
338416,16
338416,10751
338416,14
261286,28
261286,18
239595,35
239595,10751
201873,35
205459,28
93287,10752
93287,28
93287,35
300431,28
300431,12
300431,35
300431,80
300431,28
300431,35
300431,28
300431,35
184977,28
184977,28
184977,35
184977,28
184977,35
121938,12
121938,14
121938,28
10457,28
10457,37
409138,18
409138,10749
283733,35
260586,35
260586,10749
327871,27
403374,80
403374,18
403374,53
375886,27
375886,878
119237,28
391739,14
391739,10751
256296,35
256296,27
256296,53
256296,9648
135501,27
114915,878
114915,27
114915,27
114915,878
45355,35
148055,35
148055,10402
148055,10770
206559,18
165369,27
165369,53
247028,28
247028,18
247028,36
133891,35
133891,35
84785,27
84785,80
111751,27
111751,53
256433,28
256433,35
251937,35
251937,27
248534,28
248534,16
34055,16
34055,10751
34055,12
34055,12
34055,16
34055,10751
59235,10770
59235,80
59235,18
59235,53
59235,18
59235,53
59235,80
59235,9648
59235,10770
59235,18
59235,53
59235,80
59235,18
59235,53
59235,80
59235,9648
59235,10770
59235,18
59235,53
59235,80
59235,9648
59235,18
59235,53
59235,80
59235,9648
108804,28
108804,27
415931,35
456733,80
456733,18
456733,10749
136218,35
136218,27
86116,28
86116,878
86116,53
91813,12
91813,10749
91813,36
374509,10769
374509,878
133891,35
133891,35
133891,10749
169740,27
169740,18
169740,53
133352,16
133352,27
133352,28
133352,878
207632,27
445332,80
445332,28
445332,18
133352,16
146136,28
146136,12
354210,12
354210,18
354210,10751
354210,10769
1570,28
1570,53
135014,35
10713,53
10713,28
10713,878
10713,27
10713,9648
123800,10749
123800,18
10522,16
10522,28
10522,878
53043,9648
53043,14
456576,28
456576,14
456576,12
456576,35
254636,27
254636,53
254636,28
188534,80
188534,18
177675,27
177675,53
135468,12
135468,28
135468,878
135468,53
328073,28
328073,18
328073,53
464577,12
464577,16
464577,35
464577,10751
464577,14
114431,12
114431,14
114431,18
114431,28
114431,878
205145,878
205145,28
205145,14
386534,28
386534,53
44724,28
44724,18
44724,53
3169,35
3169,10751
3169,14
108170,27
286936,28
286936,16
286936,878
246091,18
246091,28
246091,878
246091,10749
246091,10769
4246,35
278920,27
278920,35
256287,28
256287,16
256287,53
131292,28
131292,12
131292,878
38451,53
38451,80
38451,35
38451,9648
38451,18
405256,28
405256,35
385639,28
1972,27
1972,27
385712,28
385639,28
385639,12
385639,18
385639,10769
86341,878
86341,28
115575,28
115575,12
115575,878
96887,12
96887,28
96887,18
456,18
456,35
456,10749
86119,35
9485,28
9485,53
9485,80
197476,28
197476,10770
197476,878
197476,28
197476,18
197476,878
197476,10770
476071,27
382685,53
382685,80
65906,99
209131,28
209131,12
209131,14
209131,878
256322,878
256322,27
256322,53
182923,28
182923,878
182923,27
182923,53
87256,35
87256,10751
137696,16
137696,10751
140612,12
140612,14
140612,16
140612,28
140612,878
363369,28
363369,878
363369,12
386162,16
386162,12
386162,10751
416468,28
416468,18
416468,27
416468,878
416468,53
88735,28
88735,35
88735,80
88735,9648
89959,18
89959,9648
89959,53
86066,16
86066,35
86066,10751
44913,14
44913,18
44913,27
44913,28
44913,35
44913,35
44913,27
44913,878
112537,35
101471,35
101471,27
207621,27
207621,53
101471,35
101471,27
188458,27
188458,53
286023,10770
286023,27
112537,35
161373,28
161373,12
256287,14
256287,878
256287,16
256287,28
256287,12
313086,27
313086,53
99606,35
225543,99
453993,28
453993,878
453993,12
453993,14
163902,28
163902,35
163902,80
163902,53
114431,28
114431,18
114431,878
47400,80
47400,9648
47400,18
116661,28
116661,12
116661,878
116661,53
101646,28
101646,80
179919,12
179919,10751
179919,14
134897,14
134897,10751
134897,35
134897,16
164397,878
164397,53
343297,16
343297,35
343297,10751
343297,14
343297,10402
145901,28
145901,12
145901,16
145901,35
145901,80
45355,35
421904,12
421904,14
421904,16
421904,28
421904,878
421904,10751
105322,28
105322,53
105322,18
105322,28
105322,53
105322,10749
164397,28
164397,878
297923,35
297923,80
180546,35
179892,28
179892,12
179892,80
2794,878
2794,28
2794,53
270252,16
270252,10751
270252,12
270252,35
96887,12
96887,28
96887,18
89959,80
89959,18
89959,9648
89959,53
480071,35
86553,18
86553,27
86553,9648
86553,53
86553,27
101676,28
101676,35
103291,14
103291,27
103291,14
103291,27
103291,14
103291,27
103291,53
137766,35
103291,27
103291,14
416305,27
416305,27
416305,27
107949,27
219691,53
219691,27
219691,80
228446,27
228446,53
269190,18
269190,10749
243811,18
419784,35
419784,18
419784,10749
398758,35
398758,28
88574,27
88574,878
88574,28
88574,27
88574,878
88574,28
10455,27
10455,53
161314,28
161314,53
161314,80
177467,16
177467,10751
177467,35
140910,16
140910,10751
140910,35
25542,10751
25542,18
210006,28
210006,80
210006,53
90031,53
90031,9648
90031,14
90031,9648
90031,9648
90031,53
121195,18
121195,10749
374512,28
374512,878
374509,878
374509,14
462565,14
462565,18
462565,10751
171732,28
171732,12
171732,878
171732,14
374511,878
374511,28
374511,12
374511,14
90031,9648
90031,53
171732,878
171732,14
171732,12
171732,10751
171732,28
171732,878
171732,14
17178,35
259256,18
259256,28
259256,53
259256,80
131296,28
131296,12
131296,14
374512,878
374512,28
374512,28
374512,10769
374512,27
374512,878
243598,35
23456,16
23456,14
23456,12
23456,28
23456,16
23456,12
279445,28
279445,53
131635,12
131635,28
131635,878
121938,12
121938,14
246091,28
246091,878
386382,16
386382,12
386382,10751
160677,28
160677,10769
161766,28
161766,27
161766,878
96887,12
96887,28
96887,18
96887,12
96887,28
135466,27
210303,16
210303,878
210303,28
210303,18
230161,27
230161,35
161766,14
161766,28
161766,27
161766,878
161766,12
86024,35
96887,28
96887,18
96887,18
96887,12
96887,28
418219,18
418219,35
96887,12
96887,28
96887,18
354164,16
354164,35
354164,14
354164,878
96887,28
96887,12
96887,18
96887,28
96887,18
96887,28
96887,18
96887,12
96887,28
96887,18
96887,12
96887,28
96887,18
96887,28
96887,12
96887,18
23453,28
23453,12
23453,16
23453,35
23453,28
23453,12
23453,16
23453,35
97460,10749
97460,16
97460,10751
97460,12
340633,35
340633,80
96887,28
96887,12
96887,18
96887,28
96887,18
96887,18
93791,35
430201,27
430201,14
244242,28
244242,80
244242,53
87214,12
87214,18
87214,28
87214,35
87214,878
87214,10751
137913,80
137913,53
137913,9648
351721,35
351721,878
344555,35
393744,35
96887,12
96887,28
96887,18
44976,28
44976,80
44976,18
44976,53
221622,28
221622,12
283775,37
283775,12
283775,10751
264434,27
264434,53
264434,878
264434,28
264434,14
41437,27
41437,53
209739,28
209739,12
425164,16
425164,28
425164,28
425164,16
425164,12
239766,35
239766,18
239766,10749
386410,28
386410,16
113589,28
113589,9648
166844,12
166844,16
376650,28
376650,35
192492,28
192492,18
192492,53
283579,12
283579,28
283579,878
24726,28
24726,53
256287,16
161766,12
161766,28
161766,878
154002,80
154002,53
154002,18
293981,18
293981,9648
293981,53
293981,10770
52835,35
408196,10751
408196,10402
408196,10770
96887,12
96887,28
96887,18
96887,12
96887,28
96887,18
161766,12
161766,878
161766,28
98513,10752
98513,28
98513,53
325470,12
325470,16
325470,35
325470,10751
325470,14
5547,28
5547,878
2704,14
258664,18
258664,9648
118657,80
118657,18
118657,53
141292,16
141292,10751
252338,28
44724,28
44724,53
141615,16
141615,10751
141615,12
141615,35
283733,35
397341,10749
397341,35
397341,10769
161766,28
161766,12
161766,14
161766,27
161766,878
110179,35
110179,18
110179,10749
430186,35
160677,28
59007,28
59007,12
59007,16
59007,10751
59007,878
59007,28
59007,10751
59007,16
59007,28
59007,12
59007,16
59007,10751
59007,14
25410,12
25410,28
25410,53
59007,28
59007,12
59007,16
59007,10751
59007,878
125570,28
125570,10752
358930,27
358930,53
319850,53
319850,9648
319850,80
418219,18
418219,35
14246,10752
14246,28
14246,53
14246,18
403001,35
455278,35
388180,35
388180,10749
393326,80
393326,18
454520,16
454520,878
121067,28
121067,53
131295,28
131295,12
131295,878
464308,16
464308,35
464308,10751
464308,12
455123,12
97307,28
97307,12
97307,14
97307,27
97307,28
97307,27
97307,37
160792,35
160792,9648
160792,35
160792,80
256377,35
256377,12
256377,80
256377,10751
108502,14
108502,35
108502,878
257960,28
257960,80
257960,53
47627,28
47627,878
47627,53
125574,28
125574,12
125574,14
334996,16
334996,28
334996,12
47627,28
47627,878
47627,53
409343,18
229932,16
229932,12
229932,35
229932,10751
124901,27
124901,53
124901,35
124901,28
251937,35
251937,27
87236,16
87236,35
87236,10751
87236,28
160677,28
160677,10769
160677,18
160677,36
458095,28
458095,10769
458095,878
237444,10751
237444,35
237444,10749
237444,10751
237444,10749
237444,35
237444,10751
237444,35
237444,10749
400700,35
241729,16
241729,12
241729,35
241729,16
241729,10751
241729,12
241729,35
174386,28
458095,878
458095,28
458095,10769
458095,12
303969,36
303969,18
96887,12
96887,28
96887,18
748,28
748,12
748,14
748,878
303969,99
96887,12
96887,28
96887,18
96887,12
96887,28
96887,18
96887,12
96887,28
96887,18
96887,28
96887,18
458095,878
458095,10769
260601,53
260601,18
260601,28
260601,9648
260601,28
260601,18
260601,80
294834,35
87359,28
87359,12
87359,53
261286,28
264339,27
264339,53
463959,16
463959,35
463959,28
463959,10751
212562,80
212562,35
212562,28
89137,14
89137,28
89137,12
89137,16
89137,35
89137,10751
123724,28
123724,27
306063,18
239430,35
239430,10749
8650,878
8650,28
8650,12
270252,16
270252,35
270252,12
270252,10751
173710,878
173710,28
173710,18
173710,53
1972,27
246207,16
246207,12
246207,18
256322,27
256322,53
284433,28
284433,878
284433,12
126125,28
126125,12
126125,53
243811,18
239011,18
239011,28
239011,53
239011,9648
47400,9648
417481,28
417481,35
309300,35
309300,18
70764,28
70764,12
70764,53
86092,10749
86092,18
86092,10402
370374,27
370374,878
370374,10770
401562,878
401562,28
401562,12
401562,14
401562,35
220448,9648
220448,53
347469,35
347469,12
347469,10751
347469,12
347469,35
347469,10751
347469,14
87800,16
87800,878
87800,28
37261,12
37261,35
402457,37
279959,35
59235,10770
59235,18
59235,53
59235,80
59235,9648
135179,80
135179,53
413661,9648
413661,53
288235,28
288235,35
413661,35
413661,80
413661,9648
166381,18
166381,878
166381,9648
109079,28
109079,16
109079,14
37261,35
413661,80
413661,27
413661,9648
413661,53
295130,28
295130,9648
295130,878
295130,53
286023,53
286023,27
286023,878
112860,18
112860,28
112860,53
101385,35
201576,27
402074,27
312744,35
312744,10751
38451,35
38451,80
38451,9648
38451,53
38451,80
38451,9648
38451,35
38451,53
2248,35
2248,80
38451,28
38451,18
38451,9648
38451,53
38451,80
38451,18
38451,9648
38451,53
102782,27
17178,35
144200,14
144200,16
144200,10749
144200,10751
280539,28
280539,10751
280539,12
280539,18
404609,28
404609,53
446782,18
185682,18
206449,16
206449,35
206449,10751
38451,9648
38451,35
38451,53
38451,80
413661,80
413661,9648
413661,18
413661,53
413661,35
413661,9648
413661,53
413661,80
413661,18
413661,53
413661,9648
413661,9648
413661,80
413661,18
413661,35
413661,53
144200,14
144200,16
144200,10751
413661,80
413661,18
413661,53
413661,9648
413661,35
38451,35
38451,80
38451,18
38451,9648
38451,53
413661,9648
413661,53
413661,80
413661,9648
413661,53
413661,35
413661,18
413661,9648
413661,35
413661,80
413661,53
38451,80
38451,9648
38451,53
38451,18
206449,16
206449,10751
38451,9648
38451,9648
138965,27
138965,27
426103,27
206449,16
206449,10751
221111,28
221111,80
221111,53
177062,35
222639,28
222639,80
222639,14
222639,12
113589,28
113589,35
113589,10769
38451,9648
413661,35
413661,80
413661,9648
413661,53
38451,80
38451,9648
38451,18
38451,53
263193,12
263193,16
263193,18
263193,10751
99635,10752
99635,28
99635,53
166373,28
166373,12
166373,18
166373,53
473185,37
473185,28
473185,14
473185,27
98513,28
98513,10752
98513,18
19163,10751
19163,16
19163,12
19163,10751
19163,16
19163,12
19163,10751
19163,16
8783,10751
8783,16
8783,12
8783,12
8783,14
8783,16
8783,878
8783,9648
8783,10751
166373,28
243811,18
115225,18
115225,27
115225,53
115225,27
115225,9648
115225,27
115225,53
115225,27
115225,53
115225,27
12075,35
404136,28
404136,37
404136,12
268098,27
268098,53
315595,16
315595,10751
315595,14
315595,12
315595,16
315595,10751
315595,12
315595,14
280539,10751
280539,12
280539,18
255478,18
255478,10751
14246,53
14246,28
98853,28
98853,878
98853,53
382238,28
382238,878
382238,28
382238,878
382238,53
255478,10751
413661,80
413661,9648
105322,28
105322,18
105322,53
124426,28
124426,35
33381,53
33381,9648
413661,80
413661,18
413661,9648
413661,53
286038,27
286038,28
286038,35
90031,9648
90031,27
413661,9648
413661,53
413661,80
413661,18
413661,35
96887,28
96887,18
350836,28
350836,14
350836,878
108043,53
108043,28
108043,18
313234,18
313234,28
313234,36
386549,99
331841,35
123213,27
123213,878
98462,28
98462,80
98462,27
98462,878
131635,878
131635,12
131635,53
2704,14
9500,16
9500,35
351228,35
96665,35
475520,99
413661,80
413661,18
413661,9648
413661,35
413661,53
132877,14
132877,28
132877,18
132877,53
288491,10751
288491,18
282971,18
282971,10749
207632,27
147220,35
17149,878
17149,12
17149,9648
417064,18
417064,35
417064,10749
207621,27
207621,53
145901,28
145901,12
145901,35
392206,28
392206,12
392206,10751
389544,35
363966,10751
363966,16
174245,878
174245,10770
174245,878
174245,878
174245,878
328,28
328,12
328,878
328,53
94039,16
94039,35
94039,12
266731,28
266731,37
280588,35
108125,28
192486,35
192486,10749
192486,35
192486,35
3169,35
3169,10751
3169,14
3169,35
3169,10751
3169,14
169452,28
169452,12
169452,35
169452,14
12203,28
12203,53
12203,10769
14740,10751
14740,16
14740,12
14740,35
295130,28
192486,35
239595,35
239595,10751
452675,28
452675,12
452675,18
9888,35
9888,80
9888,10751
251970,28
10919,14
10919,27
10919,9648
160401,27
160401,28
160401,35
330524,35
437451,35
437451,10751
437451,10749
430186,35
285564,10752
285564,28
307637,35
307637,10751
121938,28
121938,12
121938,14
1657,37
1657,35
1657,28
1657,12
473730,18
473730,28
473730,10749
473730,37
473730,37
473730,28
473730,18
117927,10770
117927,27
153636,53
153636,18
448468,99
448468,18
188138,18
188138,28
188138,53
188138,80
188138,35
188138,28
188138,35
188138,80
188138,35
188138,80
188138,28
188138,35
188138,80
188138,35
188138,53
188138,35
188138,80
391860,80
391860,35
391860,28
391860,12
85943,12
85943,35
85943,14
85943,10751
303872,10751
303872,35
37261,35
37261,35
296358,80
296358,28
296358,35
9068,27
9068,53
296358,35
296358,80
201260,18
19160,16
19160,10751
441061,35
69788,28
69788,12
69788,36
69788,10752
69788,36
69788,28
69788,12
69788,28
69788,12
69788,36
69788,10752
256296,27
256296,878
373918,10751
373918,16
373918,35
373918,35
373918,16
373918,10751
33071,35
33071,10402
384920,28
384920,12
135483,53
135483,28
279715,53
279715,80
279715,9648
528,878
528,28
528,53
528,12
315560,53
315560,27
315560,18
24717,28
24717,53
24717,28
24717,53
326795,35
326795,18
444665,35
295777,99
113589,28
113589,28
113589,28
113589,28
113589,12
113589,35
113589,18
113589,10749
113589,28
113589,12
205029,16
205029,10751
91657,35
91657,12
91657,18
91657,10751
428046,53
428046,12
428046,9648
428046,14
464784,18
100693,16
100693,10751
43220,35
180019,18
180019,878
180019,28
180019,12
8050,28
8050,14
8050,878
285879,27
206559,18
206559,10749
52985,27
52985,53
180019,878
389867,27
107469,18
107469,10751
107469,10749
286006,27
321065,28
321065,10769
321065,37
135489,53
135489,27
19285,27
19285,35
297371,27
297371,53
168545,27
117952,27
117952,9648
98462,12
98462,80
98462,27
98462,878
98462,53
37261,35
37261,35
37261,35
415799,28
415799,12
415799,35
415799,18
135489,27
389867,27
48194,12
48194,28
48194,14
385650,35
385650,28
99727,14
99727,16
99727,35
99727,878
99727,10751
143766,28
143766,9648
143766,53
254636,28
254636,12
254636,27
456580,53
456580,18
98180,12
65249,28
65249,12
65249,10749
91657,10751
389867,27
389867,28
389867,53
389867,10769
9309,37
279715,53
279715,80
279715,9648
413663,35
413663,80
413663,9648
413663,12
413663,35
413663,80
276838,27
276838,53
222634,35
222634,10751
168545,27
19163,12
19163,14
19163,16
19163,878
19163,10751
9309,12
9309,37
348843,28
348843,12
348843,27
19163,16
19163,10751
299748,80
299748,12
299748,28
155093,80
155093,18
155093,9648
155093,53
143757,27
143757,53
175763,878
19163,12
19163,16
19163,10751
394258,878
394258,27
384040,878
384040,12
19163,12
19163,16
19163,10751
166378,53
199629,28
199629,12
199629,14
199629,10770
174218,27
172000,35
368982,35
368982,18
97445,35
97445,18
97445,10751
91657,12
91657,35
91657,10751
469648,12
91657,35
91657,10751
91657,12
91657,10751
469648,10751
91657,10751
87536,14
87536,27
175763,878
175763,878
354066,35
354066,9648
354066,35
354066,80
354066,9648
354066,35
354066,9648
326849,10751
326849,14
326849,27
338327,35
286948,28
286948,53
286948,878
286948,28
286948,53
286948,878
138965,27
118828,16
118828,10751
2248,28
2248,35
2248,80
2248,28
2248,35
141649,18
141649,10749
8945,28
8945,12
8945,878
8945,53
228446,18
228446,27
228446,53
10,28
10,12
10,878
10,14
86311,28
86311,12
86311,878
87096,28
87096,12
87096,14
87096,878
295,12
295,28
295,14
295,35
468551,28
468551,12
468551,14
468551,878
422834,878
422834,28
422834,12
448150,28
448150,12
448150,35
131296,28
131296,12
131296,14
131296,878
284433,28
284433,12
284433,35
284433,878
131295,12
131295,28
131295,878
748,878
251383,14
251383,35
251383,10749
251117,37
458813,28
458813,35
421605,18
421605,10751
2643,28
321065,37
141084,16
397848,28
397848,10751
397848,35
199629,28
199629,12
199629,14
199629,10770
259085,28
259085,12
19163,14
19163,16
19163,878
19163,10751
115142,27
199629,28
199629,12
199629,14
199629,10770
232844,10751
232844,12
19163,16
19163,10751
19163,878
143766,28
143766,18
199629,28
199629,12
199629,14
199629,10770
12077,28
12077,35
122922,28
122922,12
122922,18
122922,14
199629,28
199629,12
199629,14
199629,10770
155093,80
155093,18
155093,9648
155093,53
435805,12
435805,80
435805,28
435805,12
435805,35
435805,80
435805,53
461937,18
461937,10751
413661,35
413661,80
413661,18
379897,53
379897,27
413663,80
413663,9648
413663,53
281097,18
281097,28
281097,9648
435108,35
435108,9648
435108,35
435108,9648
435108,80
435108,35
435108,80
435108,9648
435108,10749
45355,35
413661,9648
413661,53
159600,35
374930,16
374930,14
19262,10402
19262,80
19262,35
19163,10751
19163,16
158376,36
158376,28
158376,18
158376,10769
395433,9648
395433,12
122938,18
122938,28
122938,53
360344,12
421566,35
421566,18
280539,10751
280539,12
280539,28
280539,18
256287,878
256287,28
256287,16
256287,12
336557,27
223926,16
223926,10751
223926,14
251117,37
188133,35
168186,18
168186,27
114993,16
114993,18
114993,10751
413661,9648
413661,35
413661,80
413661,53
175763,878
158376,28
158376,18
158376,10769
114993,10751
114993,16
376527,28
376527,12
270156,28
270156,80
270156,18
324458,28
324458,53
218104,28
218104,53
280539,28
280539,12
280539,18
280539,10751
413661,80
413661,9648
413661,53
157504,28
157504,12
157504,18
157504,80
261526,28
261526,12
261526,35
360112,28
452146,80
277798,35
277798,10402
277798,12
378453,18
344830,18
344830,10749
344830,53
322330,16
322330,10751
87252,12
87252,35
87252,10751
87252,14
87252,27
87252,10770
87252,12
87252,10751
87252,14
87252,10770
87252,12
87252,35
87252,10751
87252,14
87252,10770
173738,12
173738,10751
173738,14
173738,10749
260586,35
260586,10749
122778,35
168949,18
168949,10751
297501,16
297501,14
297501,35
385528,28
333154,35
343733,10751
343733,35
343733,10751
369004,80
369004,18
100970,12
100970,16
100970,35
100970,10751
479549,10749
479549,35
211753,12
211753,14
211753,878
103001,35
103001,80
103001,12
103001,14
103001,35
103001,80
103001,12
103001,14
103001,35
103001,80
103001,12
103001,14
478628,9648
478628,12
478628,80
98462,80
98462,12
98462,27
98462,53
98462,80
98462,27
98462,9648
356437,18
356437,35
211075,16
211075,35
211075,10751
211075,10769
74508,53
74508,27
279244,16
393290,37
188534,80
188534,18
188534,80
188534,18
188534,80
188534,18
188534,80
188534,18
181502,35
181502,35
181502,35
393290,37
393290,9648
393290,37
393290,37
260520,35
168880,35
168880,35
168880,10751
168880,35
168880,28
168880,12
168880,10751
168880,35
168880,10751
314023,35
314023,14
279715,80
148324,35
333154,35
333154,10751
445118,18
445118,80
445118,10749
445118,10769
445118,28
147207,35
129748,12
129748,16
129748,10751
129748,14
112537,35
112537,35
63170,35
63170,80
63170,35
63170,35
63170,35
63170,35
63170,80
63170,35
104769,35
104769,10751
321061,28
169452,28
169452,12
169452,14
47629,27
47629,10751
47629,35
441179,28
441179,12
441179,16
441179,99
441179,10751
441179,36
123249,28
123249,27
72119,12
72119,35
72119,10751
72119,878
72119,28
102782,53
102782,27
161766,12
161766,878
161766,28
97461,16
97461,35
97461,10751
313576,35
123249,18
123249,27
360342,28
360342,12
251383,28
251383,35
251383,53
251383,10769
353792,9648
